code,county,totalpop,income,incomepercap,crime_rate_per_100000
Oregon,Malheur,30551,35418,16867,272.3186456
Oregon,Marion,323259,48432,22490,235.7747193
Oregon,Morrow,11204,50918,20497,141.1432604
Oregon,Multnomah,768418,54102,31544,477.461544
Oregon,Polk,77264,52821,23967,235.695497
Oregon,Sherman,1795,38362,26178,115.5401502
Oregon,Tillamook,25430,42581,22426,55.29881108
Oregon,Umatilla,76738,48101,21214,143.3785193
Oregon,Union,25745,43822,23764,148.1365975
Oregon,Wallowa,6857,40581,24386,29.35133549
Oregon,Wasco,25492,43422,22828,141.3039212
Oregon,Washington,556210,66754,32369,157.1182495
Oregon,Wheeler,1348,33487,23535,217.2338885
Oregon,Yamhill,101119,53423,25047,126.0858774
Pennsylvania,Adams,101767,60356,27870,112.2643925
Pennsylvania,Allegheny,1231145,53040,32848,409.4916311
Pennsylvania,Armstrong,67979,44942,24391,96.90633856
Pennsylvania,Beaver,169785,50581,27233,319.1958381
Pennsylvania,Bedford,49086,45930,23195,250.7389665
Pennsylvania,Berks,413965,55936,27146,331.7848429
Pennsylvania,Blair,126448,43981,23865,254.1286002
Pennsylvania,Bradford,62228,48987,25577,146.0299121
Pennsylvania,Bucks,626583,77568,38795,102.396264
Pennsylvania,Butler,185689,60934,32301,113.2221959
Pennsylvania,Cambria,139381,42107,23410,226.3361305
Pennsylvania,Cameron,4869,39897,25240,184.1997544
Pennsylvania,Carbon,64634,49973,25398,263.9459142
Pennsylvania,Centre,157823,52186,26492,97.81020958
Pennsylvania,Chester,509797,85976,42556,162.3261912
Pennsylvania,Clarion,39454,42536,22136,153.2371345
Pennsylvania,Clearfield,81343,42257,21362,304.2846232
Pennsylvania,Clinton,39614,45078,21937,122.6410372
Pennsylvania,Columbia,66912,45374,23580,127.2512239
Pennsylvania,Crawford,87343,44579,22726,92.70280168
Pennsylvania,Cumberland,241427,61820,32398,75.45229922
Pennsylvania,Dauphin,271094,53754,29461,525.2143487
Pennsylvania,Delaware,561683,65123,34064,516.0390268
Pennsylvania,Elk,31370,46671,24647,79.41802471
Pennsylvania,Erie,279858,45971,24856,247.9539341
Pennsylvania,Fayette,134851,39636,22014,231.1128231
Pennsylvania,Forest,7581,35533,13645,432.4465994
Pennsylvania,Franklin,152285,53916,26025,140.0532597
Pennsylvania,Fulton,14694,48311,23435,122.6993865
Pennsylvania,Greene,37938,46661,23232,200.856282
Pennsylvania,Huntingdon,45906,44396,21714,170.7007485
Pennsylvania,Indiana,87895,45195,23450,330.5031626
Pennsylvania,Jefferson,44756,42903,22282,146.7775653
Pennsylvania,Juniata,24829,47398,22170,68.6369509
Pennsylvania,Lackawanna,213459,46271,25608,231.8504565
Pennsylvania,Lancaster,530216,57721,27158,165.9743202
Pennsylvania,Lawrence,89162,44571,24450,508.2108515
Pennsylvania,Lebanon,135776,55499,26526,215.5204228
Pennsylvania,Lehigh,356756,56117,28688,259.65102
Pennsylvania,Luzerne,320095,45897,25224,281.1595018
Pennsylvania,Lycoming,116656,47313,24194,181.5783613
Pennsylvania,McKean,42884,43965,23554,230.3450522
Pennsylvania,Mercer,115320,44156,23683,223.9680542
Pennsylvania,Mifflin,46675,41288,20769,156.5985928
Pennsylvania,Monroe,167881,57365,25022,398.4492785
Pennsylvania,Montgomery,812970,80675,42275,171.7185146
Pennsylvania,Montour,18508,54648,30272,275.0660698
Pennsylvania,Northampton,299616,60972,30176,194.4688133
Pennsylvania,Northumberland,94006,42406,23291,225.3497173
Pennsylvania,Perry,45677,57177,27019,164.6108599
Pennsylvania,Philadelphia,1555072,38253,22919,1150.29633
Pennsylvania,Pike,56632,60180,28533,123.6945804
Pennsylvania,Potter,17377,40654,22318,142.8816369
Pennsylvania,Schuylkill,146360,45535,23682,204.192758
Pennsylvania,Snyder,40046,49917,23836,255.8635394
Pennsylvania,Somerset,76617,44587,22980,131.9916362
Pennsylvania,Sullivan,6381,44189,25054,299.1654858
Pennsylvania,Susquehanna,42369,50477,25958,127.7018399
Pennsylvania,Tioga,42284,46494,23980,113.0395874
Pennsylvania,Union,44958,49803,22863,71.32190697
Pennsylvania,Venango,53906,43644,23380,127.9982192
Pennsylvania,Warren,40962,44020,24830,271.4932127
Pennsylvania,Washington,208226,56450,30605,195.4794771
Pennsylvania,Wayne,51642,49919,24539,120.2762474
Pennsylvania,Westmoreland,361251,52247,29472,155.6132514
Pennsylvania,Wyoming,28147,51004,26087,99.98928686
Pennsylvania,York,439660,58269,28403,249.2226032
Rhode Island,Bristol,49176,72458,39196,83.29947176
Rhode Island,Kent,164958,64383,34824,123.6101433
Rhode Island,Newport,82663,69526,40320,171.1227351
Rhode Island,Providence,630459,49743,27162,348.8705059
Rhode Island,Washington,126405,72807,36851,60.98575151
South Carolina,Abbeville,24997,34799,18112,511.8566801
South Carolina,Aiken,163908,45759,25321,331.3517201
South Carolina,Allendale,9838,25327,12199,376.0544771
South Carolina,Anderson,191215,42143,22400,600.0807801
South Carolina,Bamberg,15432,31314,18215,699.9351912
South Carolina,Barnwell,22098,34336,19026,953.9310095
South Carolina,Beaufort,171420,57048,32401,536.5518686
South Carolina,Berkeley,193613,52506,24826,381.9193898
South Carolina,Calhoun,14958,43531,24900,471.6041182
South Carolina,Charleston,372904,53437,32162,402.3572772
South Carolina,Cherokee,55863,35389,19279,313.1430616
South Carolina,Chester,32556,31914,18819,598.5634477
South Carolina,Chesterfield,46192,32083,17840,476.2213997
South Carolina,Clarendon,34178,33162,18535,550.1382623
South Carolina,Colleton,38004,32804,19015,762.1467132
South Carolina,Darlington,67922,35409,19810,746.3016118
South Carolina,Dillon,31435,28938,14736,1165.583272
South Carolina,Dorchester,145715,54901,25223,418.1654367
South Carolina,Edgefield,26466,46637,21723,192.9187472
South Carolina,Fairfield,23108,36004,20401,675.0616643
South Carolina,Florence,138330,42080,22877,451.8311814
South Carolina,Georgetown,60572,42835,25216,476.5056254
South Carolina,Greenville,474903,50540,27200,577.3131534
South Carolina,Greenwood,69771,37060,21287,1140.226324
South Carolina,Hampton,20473,31410,20046,622.3049784
South Carolina,Horry,290730,43299,24094,617.6419817
South Carolina,Jasper,26549,37141,17565,289.1584363
South Carolina,Kershaw,62722,43622,22434,571.0538102
South Carolina,Lancaster,81263,44016,22647,504.6111014
South Carolina,Laurens,66389,38515,20072,724.7580365
South Carolina,Lee,18461,30954,15662,730.3646373
South Carolina,Lexington,273843,53857,27248,349.9517812
South Carolina,McCormick,9895,38712,22201,341.8116015
South Carolina,Marion,32167,29874,17553,941.6313295
South Carolina,Marlboro,27993,30767,15682,1253.437132
South Carolina,Newberry,37690,40127,21267,453.0796088
South Carolina,Oconee,74949,41237,24666,514.3580518
South Carolina,Orangeburg,90575,34218,17889,414.5499329
South Carolina,Pickens,120124,41459,21222,378.0387052
South Carolina,Richland,397899,49131,26026,911.4452882
South Carolina,Saluda,20000,38827,20430,447.9617739
South Carolina,Spartanburg,291240,43907,22618,431.3174256
South Carolina,Sumter,107777,41332,20806,767.644257
South Carolina,Union,28125,34033,19087,567.2493757
South Carolina,Williamsburg,33238,28297,16344,601.8084495
South Carolina,York,240076,54117,27868,488.3795741
South Dakota,Aurora,2729,48750,25965,0
South Dakota,Beadle,18168,46267,24662,237.8318584
South Dakota,Bennett,3438,42171,16549,260.7184241
South Dakota,Bon Homme,7013,45254,22165,0
South Dakota,Brookings,33046,50082,25727,30.33244358
South Dakota,Brown,38060,53100,28841,189.9385338
South Dakota,Brule,5330,49531,22591,204.9944092
South Dakota,Buffalo,2038,31163,11372,0
South Dakota,Butte,10292,41920,23267,261.374637
South Dakota,Campbell,1548,45170,30998,0
South Dakota,Charles Mix,9239,43109,20814,140.6774159
South Dakota,Clark,3625,49600,25250,0
South Dakota,Clay,14011,36608,21121,251.1661285
South Dakota,Codington,27750,48912,26767,247.7291495
South Dakota,Corson,4149,31676,13848,23.72479241
South Dakota,Custer,8394,52218,29934,59.04581956
South Dakota,Davison,19787,49991,25881,292.5894163
South Dakota,Day,5618,39216,25844,0
South Dakota,Deuel,4341,53152,30511,69.44444444
South Dakota,Dewey,5579,37206,16216,35.8037952
South Dakota,Douglas,2973,52500,29235,0
South Dakota,Edmunds,4018,56000,27487,0
South Dakota,Fall River,6906,45997,24653,87.73212458
South Dakota,Faulk,2359,43679,26958,41.91114837
South Dakota,Grant,7227,51272,26741,0
South Dakota,Gregory,4226,37540,24035,0
South Dakota,Haakon,2083,41518,23599,0
South Dakota,Hamlin,5982,58602,26153,67.10283509
South Dakota,Hand,3375,47163,29723,117.959304
South Dakota,Hanson,3386,60741,23656,58.73715125
South Dakota,Harding,1328,52396,25087,79.23930269
South Dakota,Hughes,17466,59177,29642,342.7004798
South Dakota,Hutchinson,7226,45075,27880,41.98740378
South Dakota,Hyde,1413,51776,26239,0
South Dakota,Jackson,3237,45074,19216,93.28358209
South Dakota,Jerauld,2031,53125,34277,0
South Dakota,Jones,781,35972,26103,0
South Dakota,Kingsbury,5107,53828,29747,0
South Dakota,Lake,12086,54535,29610,41.47656574
South Dakota,Lawrence,24645,45548,27083,132.4769169
South Dakota,Lincoln,49874,76094,35559,242.6892374
South Dakota,Lyman,3837,43030,20912,0
South Dakota,McCook,5613,56954,30086,53.05978069
South Dakota,McPherson,2263,36375,22263,0
South Dakota,Marshall,4701,51788,25161,314.9275667
South Dakota,Meade,26381,52473,27123,77.20020587
South Dakota,Mellette,2086,30938,14123,96.10764056
South Dakota,Miner,2306,44938,30204,42.86326618
South Dakota,Minnehaha,178942,53525,27387,329.5479849
South Dakota,Moody,6439,52446,26918,187.3828857
South Dakota,Pennington,106085,50890,27298,486.9469842
South Dakota,Perkins,2981,39773,27174,0
South Dakota,Potter,2307,46081,29158,83.54218881
South Dakota,Roberts,10318,48614,23010,204.8580626
South Dakota,Sanborn,2339,50541,29952,0
South Dakota,Spink,6570,48217,28165,151.2859304
South Dakota,Stanley,2962,56829,30597,167.72895
South Dakota,Sully,1469,60417,37078,0
South Dakota,Todd,9942,31128,11616,0
South Dakota,Tripp,5504,37153,24560,109.1305929
South Dakota,Turner,8302,53378,26958,107.6426265
South Dakota,Union,14842,64471,36730,40.46125835
South Dakota,Walworth,5495,43221,25553,181.0282404
South Dakota,Yankton,22636,48176,27044,237.9273881
South Dakota,Ziebach,2833,35119,12877,35.2858151
Tennessee,Anderson,75430,42880,25590,342.85563
Tennessee,Bedford,45986,41984,20390,383.4339121
Tennessee,Benton,16261,33240,19285,251.6881522
Tennessee,Bledsoe,13686,37013,18061,85.66311035
Tennessee,Blount,125188,48286,25916,345.3265014
Tennessee,Bradley,102062,42114,23336,600.895452
Tennessee,Campbell,40176,32028,18117,372.7819474
Tennessee,Cannon,13787,41533,21897,225.0453721
Tennessee,Carroll,28353,35508,19086,238.4877074
Tennessee,Carter,56941,33213,19166,169.1722767
Tennessee,Cheatham,39422,51857,23922,339.3092272
Tennessee,Chester,17324,40167,19440,248.253565
Tennessee,Claiborne,31748,34899,18817,557.6679341
Tennessee,Clay,7780,28804,16881,180.0874711
Tennessee,Cocke,35321,31187,18691,625.7222582
Tennessee,Coffee,53448,41590,21680,459.1712428
Tennessee,Crockett,14600,35464,19178,651.0862861
Tennessee,Cumberland,57455,38576,21770,422.8587339
Tennessee,Davidson,658506,48368,29589,1129.513728
Tennessee,Decatur,11686,37263,23715,488.80885
Tennessee,DeKalb,19038,38319,25573,344.395742
Tennessee,Dickson,50472,44680,22369,348.1478534
Tennessee,Dyer,38054,42468,23044,688.2474551
Tennessee,Fayette,38814,54890,29431,204.1871285
Tennessee,Fentress,17931,30259,16539,251.270311
Tennessee,Franklin,41138,42773,22889,289.3335603
Tennessee,Gibson,49572,38457,20704,515.5994096
Tennessee,Giles,28949,41093,20765,379.1831907
Tennessee,Grainger,22736,35391,18974,167.3861334
Tennessee,Greene,68576,35196,20398,401.3652277
Tennessee,Grundy,13524,27373,16356,911.2461105
Tennessee,Hamblen,62999,37617,20246,462.948283
Tennessee,Hamilton,348121,48248,27518,658.496643
Tennessee,Hancock,6642,26898,15169,284.4737236
Tennessee,Hardeman,26253,31801,15671,562.6092907
Tennessee,Hardin,25900,35290,20740,480.1413536
Tennessee,Hawkins,56595,36927,20338,241.1971831
Tennessee,Haywood,18248,34182,19027,812.1158911
Tennessee,Henderson,28013,38745,19269,634.6263548
Tennessee,Henry,32269,38234,22207,310.4625893
Tennessee,Hickman,24283,36334,17957,239.0077059
Tennessee,Houston,8290,39401,18234,277.3757839
Tennessee,Humphreys,18240,41949,22329,202.817519
Tennessee,Jackson,11496,31534,17788,303.8985847
Tennessee,Jefferson,52490,42417,22383,303.1291368
Tennessee,Johnson,18017,30763,16916,495.0770429
Tennessee,Knox,444348,48701,28337,522.4662747
Tennessee,Lake,7687,30086,12810,323.3734316
Tennessee,Lauderdale,27427,30281,15769,626.0118726
Tennessee,Lawrence,42226,37814,19214,428.6734937
Tennessee,Lewis,11944,36621,18236,334.420199
Tennessee,Lincoln,33550,40389,21655,466.8034371
Tennessee,Loudon,50229,51107,27466,231.9219791
Tennessee,McMinn,52506,38535,20215,517.7585449
Tennessee,McNairy,26103,32557,17751,501.1476664
Tennessee,Macon,22761,33509,17882,295.1411832
Tennessee,Madison,98184,42544,23467,1138.42383
Tennessee,Marion,28306,41348,21784,310.1430887
Tennessee,Marshall,31159,42661,21962,337.2952136
Tennessee,Maury,84089,47692,24155,552.7632192
Tennessee,Meigs,11716,34424,19212,454.9746759
Tennessee,Monroe,45293,35291,19351,435.2148459
Tennessee,Montgomery,185980,50344,22916,536.6094754
Tennessee,Moore,6351,49427,28841,63.48198699
Tennessee,Morgan,21794,39049,17646,365.0467716
Tennessee,Obion,31129,40281,21829,353.3455398
Tennessee,Overton,22100,35287,19244,294.4507361
Tennessee,Perry,7864,31425,18340,292.2861863
Tennessee,Pickett,5097,36773,20526,98.23182711
Tennessee,Polk,16687,38925,21404,299.5805872
Tennessee,Putnam,73810,35343,21835,443.3866032
Tennessee,Rhea,32394,36146,19927,366.0074432
Tennessee,Roane,53162,40854,23287,248.8359379
Tennessee,Robertson,67426,53151,24340,394.7583218
Tennessee,Rutherford,282558,56219,25663,444.0822833
Tennessee,Scott,22043,30246,18709,249.8296616
Tennessee,Sequatchie,14592,45408,21818,395.0684558
Tennessee,Sevier,93617,42258,22483,333.4402052
Tennessee,Shelby,937750,46224,26285,1315.003752
Tennessee,Smith,19136,43914,22854,256.8942015
Tennessee,Stewart,13286,42023,21475,306.8402934
Tennessee,Sullivan,156752,40346,24544,578.5625339
Tennessee,Sumner,169623,57382,28883,294.869973
Tennessee,Tipton,61674,53669,23572,418.9263794
Tennessee,Trousdale,7884,41029,20937,421.5636178
Tennessee,Unicoi,18069,33210,20187,176.9715739
Tennessee,Union,19096,37351,18654,324.5733431
Tennessee,Van Buren,5596,40439,20351,232.8497224
Tennessee,Warren,40015,35376,20534,377.8306018
Tennessee,Washington,125317,42817,26176,404.632565
Tennessee,Wayne,16897,30701,16333,259.7555936
Tennessee,Weakley,34415,37037,19694,339.6226415
Tennessee,White,26252,34901,17451,419.1434233
Tennessee,Williamson,199456,96565,44671,129.7127717
Tennessee,Wilson,122445,61070,28994,323.0964779
Texas,Anderson,57915,41327,17876,374.5382996
Texas,Andrews,16775,70423,29423,547.6516459
Texas,Angelina,87748,44223,21688,381.9718439
Texas,Aransas,24292,41690,28472,246.3458696
Texas,Archer,8779,60275,29380,138.2329225
Texas,Armstrong,1943,59737,28669,51.30836326
Texas,Atascosa,47050,52192,22493,161.3827957
Texas,Austin,28886,53687,27658,194.1276389
Texas,Bailey,7126,37397,17007,140.5678943
Texas,Bandera,20796,49863,26663,111.6450658
Texas,Bastrop,76948,54821,24812,336.3006924
Texas,Baylor,3628,36373,32907,166.0210293
Texas,Bee,32659,42302,17209,182.9324065
Texas,Bell,326041,50550,23535,402.9457568
Texas,Bexar,1825502,51150,24735,431.0605685
Texas,Blanco,10723,55504,29148,186.5149678
Texas,Borden,705,73750,44591,156.9858713
Texas,Bosque,17971,44674,24658,78.40940913
Texas,Bowie,93155,42670,22685,622.5464503
Texas,Brazoria,331741,69749,30634,147.7704229
Texas,Brazos,205271,39808,22648,418.8734225
Texas,Brewster,9235,38395,27265,107.6889942
Texas,Briscoe,1670,38603,22323,0
Texas,Brooks,7221,22741,13179,207.2682051
Texas,Brown,37833,41962,21916,368.2216747
Texas,Burleson,17293,51821,24894,139.7868251
Texas,Burnet,44144,49732,26578,171.1430071
Texas,Caldwell,39347,47233,20667,364.4983687
Texas,Calhoun,21666,51078,24372,495.2765294
Texas,Callahan,13532,40981,22387,118.2994455
Texas,Cameron,417947,33266,15105,258.8214994
Texas,Camp,12516,37851,19738,290.018529
Texas,Carson,6068,66023,28400,83.19467554
Texas,Cass,30328,37352,20991,303.3200356
Texas,Castro,7948,39459,21068,99.626401
Texas,Chambers,37251,70544,30572,263.5010323
Texas,Cherokee,51167,39595,19420,501.1989465
Texas,Childress,7059,36633,19861,408.7385483
Texas,Clay,10479,48297,26339,38.19344982
Texas,Cochran,2993,39113,18968,198.938992
Texas,Coke,3238,42467,29355,0
Texas,Coleman,8536,35156,20085,175.5823481
Texas,Collin,862215,84735,38883,147.640674
Texas,Collingsworth,3058,39743,20269,0
Texas,Colorado,20757,46618,25578,293.9475713
Texas,Comal,119632,65833,32838,268.3997299
Texas,Comanche,13623,37470,19743,176.1726492
Texas,Concho,4086,48368,15820,148.40465
Texas,Cooke,38761,52406,26742,231.3671459
Texas,Coryell,76128,49340,19760,185.0587988
Texas,Cottle,1510,34955,18926,0
Texas,Crane,4730,58333,23808,188.5606537
Texas,Crockett,3699,53678,26675,0
Texas,Crosby,6007,37434,18692,83.45852112
Texas,Culberson,2296,35000,17340,43.91743522
Texas,Dallam,7014,41345,19997,410.9394927
Texas,Dallas,2485003,50270,27605,442.965072
Texas,Dawson,13542,41095,19889,188.26937
Texas,Deaf Smith,19245,43373,18846,172.0811389
Texas,Delta,5223,42432,20704,152.7300496
Texas,Denton,731851,75050,34914,161.4985751
Texas,DeWitt,20540,49736,28418,497.4881725
Texas,Dickens,2281,39700,20659,87.29812309
Texas,Dimmit,10682,36825,21174,468.0187207
Texas,Donley,3588,36681,20204,283.9295855
Texas,Duval,11577,33939,20752,738.8316151
Texas,Eastland,18328,34888,22135,230.2000548
Texas,Ector,149557,57150,26135,781.9089826
Texas,Edwards,1906,41813,27893,53.07855626
Texas,Ellis,157058,62465,26357,142.9707134
Texas,El Paso,831095,41637,18880,391.4376636
Texas,Erath,40039,41416,21903,143.7288819
Texas,Falls,17410,36079,16739,188.6468873
Texas,Fannin,33748,44071,20545,193.1132832
Texas,Fayette,24849,47808,28458,100.7211635
Texas,Fisher,3858,41406,26855,155.6016598
Texas,Floyd,6178,41026,22195,353.1300161
Texas,Foard,1197,36477,22871,156.6170713
Texas,Fort Bend,658331,89152,35962,247.560798
Texas,Franklin,10599,41537,26653,93.80863039
Texas,Freestone,19586,44301,24087,239.2344498
Texas,Frio,18168,36404,17017,127.3180183
Texas,Gaines,18916,57635,22744,110.9877913
Texas,Galveston,308163,62313,31585,267.9427085
Texas,Garza,6410,48508,18125,0
Texas,Gillespie,25398,54859,30859,78.8736838
Texas,Glasscock,1180,67303,35054,79.93605116
Texas,Goliad,7410,51226,29513,133.9584729
Texas,Gonzales,20172,42983,21185,512.0126034
Texas,Gray,22983,43288,21555,481.7081109
Texas,Grayson,122780,47952,25033,254.1825701
Texas,Gregg,123178,47639,24364,492.5868123
Texas,Grimes,26961,46195,20891,376.0378272
Texas,Guadalupe,143460,62420,26928,193.4587207
Texas,Hale,35504,43375,17910,212.5041942
Texas,Hall,3203,30950,17378,154.3686323
Texas,Hamilton,8266,42432,24518,180.5054152
Texas,Hansford,5559,44219,22867,342.0342034
Texas,Hardeman,3992,37174,20374,0
Texas,Hardin,55375,52614,26844,153.382536
Texas,Harris,4356362,54457,29047,696.1038338
Texas,Harrison,66417,45974,24114,348.3539156
Texas,Hartley,6121,63004,21740,262.295082
Texas,Haskell,5853,39850,22140,187.2340426
Texas,Hays,177562,58583,27398,201.6747526
Texas,Hemphill,4115,62813,30082,432.9004329
Texas,Henderson,79016,41607,22613,373.6892278
Texas,Hidalgo,819217,34782,14689,316.7907686
Texas,Hill,34923,41382,21281,269.9365362
Texas,Hockley,23322,50665,22609,424.9893753
Texas,Hood,53171,56100,30478,128.5322748
Texas,Hopkins,35645,44396,22453,174.3286939
Texas,Houston,22949,32698,17570,152.7650474
Texas,Howard,36105,49575,22049,533.9308933
Texas,Hudspeth,3330,26384,15990,60.27727547
Texas,Hunt,88052,45197,21888,451.4750482
Texas,Hutchinson,21858,49353,24875,646.2257665
Texas,Irion,1644,58500,30963,124.0694789
Texas,Jack,8946,50324,23573,301.4402144
Texas,Jackson,14486,54926,25687,123.3637174
Texas,Jasper,35768,40820,20121,378.6922494
Texas,Jeff Davis,2232,50165,26693,88.77052818
Texas,Jefferson,252872,43540,24154,710.8948399
Texas,Jim Hogg,5239,35521,17122,38.13155386
Texas,Jim Wells,41461,42986,21798,695.7773512
Texas,Johnson,155450,58135,25310,253.3821999
Texas,Jones,19978,43897,15006,231.6330127
Texas,Karnes,14879,45502,25868,165.7715006
Texas,Kaufman,109289,60391,24944,228.4282662
Texas,Kendall,37361,73240,36126,108.563258
Texas,Kenedy,565,36438,14251,1456.31068
Texas,Kent,821,47024,27962,371.7472119
Texas,Kerr,50149,43810,26265,150.1411327
Texas,Kimble,4486,40125,26749,178.5315778
Texas,King,267,63250,30269,0
Texas,Kinney,3577,38281,17299,0
Texas,Kleberg,32029,38247,18722,492.1965048
Texas,Knox,3796,40493,20124,132.7316167
Texas,Lamar,49566,40748,22344,362.1575689
Texas,Lamb,13742,39851,20863,283.1215971
Texas,Lampasas,20219,49630,23772,182.9690436
Texas,La Salle,7191,37292,22127,176.4147103
Texas,Lavaca,19549,48677,27288,168.5307186
Texas,Lee,16664,53902,25006,318.7394756
Texas,Leon,16819,49802,27535,89.59503046
Texas,Liberty,77486,48729,21194,449.8940279
Texas,Limestone,23454,37554,20430,351.5390551
Texas,Lipscomb,3483,63125,30237,0
Texas,Live Oak,11873,50400,21231,219.0949692
Texas,Llano,19323,48259,36279,46.28677227
Texas,Loving,117,,25877,0
Texas,Lubbock,290782,46075,24510,740.6920961
Texas,Lynn,5764,39526,23341,104.8401188
Texas,McCulloch,8273,40561,22194,132.0528211
Texas,McLennan,241505,42687,22221,421.5652577
Texas,McMullen,778,46250,27608,392.6701571
Texas,Madison,13838,39390,15894,145.1273492
Texas,Marion,10248,34175,22755,732.7796776
Texas,Martin,5252,55682,26130,169.4277108
Texas,Mason,4066,37654,25585,24.2248062
Texas,Matagorda,36598,40797,21693,330.6733712
Texas,Maverick,56548,33747,15249,298.5768433
Texas,Medina,47392,57338,23830,166.6701829
Texas,Menard,2182,34464,22016,186.2197393
Texas,Midland,151290,68806,35537,300.3934825
Texas,Milam,24344,38929,22130,219.3073199
Texas,Mills,4875,43920,22804,20.37905034
Texas,Mitchell,9169,49870,18764,350.9891512
Texas,Montague,19478,46172,25846,133.3128237
Texas,Montgomery,502586,68838,34215,170.4942731
Texas,Moore,22281,49802,19495,243.8914232
Texas,Morris,12700,39453,20900,451.9245753
Texas,Motley,1071,31683,20322,0
Texas,Nacogdoches,65531,39538,21113,327.567733
Texas,Navarro,48118,41505,20697,380.9484158
Texas,Newton,14231,38144,20428,7.072135785
Texas,Nolan,15061,37102,20444,871.1844118
Texas,Nueces,352060,50337,25176,616.5739392
Texas,Ochiltree,10642,51517,25995,296.1317786
Texas,Oldham,2071,50893,23452,95.14747859
Texas,Orange,83217,49763,25489,355.6059163
Texas,Palo Pinto,27921,39516,23013,240.2380867
Texas,Panola,23900,50119,25693,305.823209
Texas,Parker,121418,67288,31923,114.4805548
Texas,Parmer,10004,45326,20381,110.3863522
Texas,Pecos,15807,50305,19772,305.7909155
Texas,Polk,46113,39662,21010,205.2849967
Texas,Potter,122352,38159,20283,592.6303417
Texas,Presidio,7304,32132,16507,13.88696014
Texas,Rains,11037,48448,23443,189.7876186
Texas,Randall,126782,60972,30480,503.6608315
Texas,Reagan,3598,52181,25238,27.77006387
Texas,Real,3356,36523,19549,89.55223881
Texas,Red River,12567,31563,19482,136.3271852
Texas,Reeves,14179,43540,17893,136.0544218
Texas,Refugio,7277,44240,24902,191.6495551
Texas,Roberts,931,63889,31314,601.6847172
Texas,Robertson,16532,46501,21781,357.8794128
Texas,Rockwall,85536,87524,36163,102.0587718
Texas,Runnels,10445,41526,21803,213.405762
Texas,Rusk,53457,46173,22272,423.3337063
Texas,Sabine,10440,31307,19511,144.7736705
Texas,San Augustine,8695,28275,19213,319.3066484
Texas,San Jacinto,27023,43029,22363,245.7551385
Texas,San Patricio,66070,52261,24211,343.226938
Texas,San Saba,5893,39040,19743,216.2341983
Texas,Schleicher,3224,55543,25199,31.19151591
Texas,Scurry,17238,56842,24584,364.1197549
Texas,Shackelford,3352,48750,23826,29.62962963
Texas,Shelby,25725,37756,20753,321.8052109
Texas,Sherman,3066,51987,22436,0
Texas,Smith,217552,46929,24964,391.9844502
Texas,Somervell,8608,51912,26946,57.75005775
Texas,Starr,62648,26172,12483,261.446347
Texas,Stephens,9452,43951,22241,140.586136
Texas,Sterling,1346,53456,21386,82.03445447
Texas,Stonewall,1414,42155,22416,418.9944134
Texas,Sutton,3966,51667,25650,74.8876685
Texas,Swisher,7713,37040,18437,347.8036841
Texas,Tarrant,1914526,58711,29058,416.156389
Texas,Taylor,134435,45396,23896,367.5894928
Texas,Terrell,921,31111,27062,221.4839424
Texas,Terry,12687,37475,21705,290.3554893
Texas,Throckmorton,1545,41042,28305,62.5
Texas,Titus,32553,44178,19472,202.5720512
Texas,Tom Green,115056,46711,25274,274.0226525
Texas,Travis,1121645,61451,35168,345.4200618
Texas,Trinity,14405,34295,19766,132.0086153
Texas,Tyler,21462,41360,20242,302.83265
Texas,Upshur,40096,46673,22692,288.3361749
Texas,Upton,3405,46131,22751,29.65599051
Texas,Uvalde,26952,38568,18135,393.6715442
Texas,Val Verde,48980,42174,18632,137.7948707
Texas,Van Zandt,52736,44002,23257,186.7342467
Texas,Victoria,90099,51758,25987,543.1643489
Texas,Walker,69330,37666,16135,392.3449148
Texas,Waller,45847,51348,22849,225.5988322
Texas,Ward,11225,51345,24234,515.8306652
Texas,Washington,34236,51269,25057,207.9245615
Texas,Webb,263251,38862,15096,429.3415113
Texas,Wharton,41264,45176,21581,400.3299689
Texas,Wheeler,5618,52221,26184,173.882803
Texas,Wichita,131957,45543,22861,430.1498709
Texas,Wilbarger,13158,41630,20752,434.0872744
Texas,Willacy,22002,26495,11413,597.6004744
Texas,Williamson,473592,73750,31876,143.0955343
Texas,Wilson,45509,68100,28887,101.2814303
Texas,Winkler,7576,55756,22656,420.7204838
Texas,Wise,61243,56897,27208,146.047687
Texas,Wood,42712,45686,24561,122.9140075
Texas,Yoakum,8213,56153,23125,122.1896383
Texas,Young,18329,44693,25524,147.2111662
Texas,Zapata,14308,32162,16619,208.4781098
Texas,Zavala,12060,26672,13813,411.319513
Utah,Beaver,6461,50282,21405,170.3050008
Utah,Box Elder,50991,55038,21748,185.0612277
Utah,Cache,117449,50497,20223,52.17733451
Utah,Carbon,20927,46900,21287,300.1715266
Utah,Daggett,776,56750,22149,0
Utah,Davis,323374,71112,26411,90.6567648
Utah,Duchesne,19817,61133,23576,167.4217057
Utah,Emery,10728,49787,19717,74.42552796
Utah,Garfield,5069,42614,19971,0
Utah,Grand,9388,41312,22635,277.7777778
Utah,Iron,47139,43855,18995,303.548525
Utah,Juab,10400,54761,18447,57.98221879
Utah,Kane,7202,50194,24729,234.1597796
Utah,Millard,12582,51593,20602,173.748223
Utah,Morgan,10276,74314,27312,19.65988401
